Toggle Attrition/Retention 1,0,Age,Age (copy),Age group,Attrition,Attrition %,Attrition Count,Attrition Date,Attrition Label,Avg. Satisfaction Score,Department,Dynamic Date,Education,Education Field,Education Label,Education Switch Calc,Employee Count,Employee No.,Employee Number,Environment Satisfaction,Gender,Heat Map - Attrition Emp,Heat Map - Current Emp,Job Involvement,Job Role,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Toggle - Trend Switch,Toggle Attrition/Retention 2,Work Life Balance
TRUE,0,44,44,35-44,Yes,0.000680272,1,1/28/2022,Attrited Employees,3,R & D,1/1/2022,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1295,1295,1,Female,1,0,3,Healthcare Representative,4,7978,11,3,4,Month,Attrition,3
TRUE,0,28,28,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1296,1296,4,Male,,1,2,Laboratory Technician,4,3867,12,3,2,Month,Retention,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.2,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1297,1297,2,Female,,1,2,Laboratory Technician,3,2838,14,3,2,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,3,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1298,1298,3,Female,,1,3,Manufacturing Director,3,4695,18,3,3,Month,Retention,3
TRUE,0,29,29,25-34,Yes,0.000680272,1,1/21/2022,Attrited Employees,2.4,R & D,1/1/2022,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1299,1299,2,Female,1,0,3,Laboratory Technician,3,3339,13,3,1,Month,Attrition,3
TRUE,0,28,28,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1301,1301,4,Male,,1,3,Research Scientist,1,2080,11,3,2,Month,Retention,2
TRUE,0,25,25,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1303,1303,4,Female,,1,3,Research Scientist,2,2096,18,3,4,Month,Retention,2
TRUE,0,32,32,25-34,No,,,,Current Employees,3.6,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1304,1304,3,Male,,1,4,Sales Executive,4,6209,15,3,3,Month,Retention,4
TRUE,0,45,45,45-55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1306,1306,2,Female,,1,3,Manager,2,18061,22,4,3,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2.8,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1307,1307,3,Female,,1,2,Manager,2,17123,13,3,4,Month,Retention,3
TRUE,0,58,58,> 55,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1308,1308,1,Male,,1,3,Research Scientist,3,2372,12,3,4,Month,Retention,3
TRUE,0,32,32,25-34,Yes,0.000680272,1,2/11/2022,Attrited Employees,2.8,R & D,2/1/2022,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1309,1309,4,Male,1,0,3,Laboratory Technician,3,4883,18,3,1,Month,Attrition,3
TRUE,0,39,39,35-44,Yes,0.000680272,1,12/3/2021,Attrited Employees,2.2,R & D,12/1/2021,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1310,1310,3,Male,1,0,3,Research Scientist,1,3904,13,3,1,Month,Attrition,3
TRUE,0,30,30,25-34,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1311,1311,1,Female,,1,2,Laboratory Technician,4,4627,12,3,1,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.8,R & D,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_1312,1312,4,Female,,1,3,Healthcare Representative,3,7094,12,3,1,Month,Retention,3
TRUE,0,46,46,45-55,No,,,,Current Employees,3,HR,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1314,1314,4,Female,,1,3,Human Resources,1,3423,12,3,3,Month,Retention,4
TRUE,0,28,28,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1315,1315,3,Female,,1,1,Laboratory Technician,4,6674,11,3,1,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1317,1317,4,Female,,1,3,Research Director,1,16880,11,3,2,Month,Retention,3
TRUE,0,40,40,35-44,Yes,0.000680272,1,9/30/2021,Attrited Employees,2.8,Sales,9/1/2021,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1318,1318,4,Male,1,0,2,Sales Executive,2,9094,12,3,3,Month,Attrition,3
TRUE,0,52,52,45-55,Yes,0.000680272,1,3/9/2022,Attrited Employees,2.4,Sales,3/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1319,1319,2,Male,1,0,3,Sales Executive,2,8446,19,3,3,Month,Attrition,2
TRUE,0,30,30,25-34,No,,,,Current Employees,2.6,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1321,1321,2,Female,,1,3,Manager,1,11916,23,4,4,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1322,1322,1,Male,,1,3,Manufacturing Director,3,4534,11,3,1,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,2.6,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1324,1324,4,Female,,1,3,Sales Executive,3,9852,19,3,1,Month,Retention,2
TRUE,0,41,41,35-44,No,,,,Current Employees,2,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1329,1329,3,Male,,1,1,Sales Executive,2,6151,13,3,1,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,4/26/2022,Attrited Employees,2.8,Sales,4/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1331,1331,4,Female,1,0,3,Sales Representative,2,2302,11,3,1,Month,Attrition,4
TRUE,0,44,44,35-44,Yes,0.000680272,1,4/4/2022,Attrited Employees,2.4,R & D,4/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1333,1333,1,Male,1,0,3,Laboratory Technician,1,2362,12,3,3,Month,Attrition,4
TRUE,0,42,42,35-44,No,,,,Current Employees,3,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1334,1334,3,Male,,1,3,Manager,3,17861,13,3,4,Month,Retention,2
TRUE,0,55,55,45-55,No,,,,Current Employees,3,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1336,1336,4,Female,,1,1,Manager,3,19187,14,3,4,Month,Retention,3
TRUE,0,56,56,> 55,No,,,,Current Employees,2.6,HR,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1338,1338,4,Male,,1,3,Manager,2,19717,14,3,1,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1340,1340,3,Male,,1,3,Research Scientist,3,3544,16,3,2,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1344,1344,4,Male,,1,3,Healthcare Representative,4,8500,11,3,4,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1346,1346,3,Male,,1,3,Research Scientist,4,4661,13,3,3,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1349,1349,3,Female,,1,3,Sales Executive,1,4103,17,3,4,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1350,1350,3,Male,,1,3,Research Scientist,3,4249,11,3,2,Month,Retention,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.6,HR,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1352,1352,3,Male,,1,3,Manager,2,14026,11,3,2,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.6,Sales,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1355,1355,2,Female,,1,3,Sales Executive,1,6893,15,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1356,1356,3,Female,,1,3,Sales Executive,1,6125,12,3,4,Month,Retention,4
TRUE,0,25,25,25-34,No,,,,Current Employees,3.2,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1358,1358,4,Male,,1,3,Laboratory Technician,4,3669,11,3,3,Month,Retention,2
TRUE,0,58,58,> 55,Yes,0.000680272,1,3/25/2022,Attrited Employees,2.4,R & D,3/1/2022,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1360,1360,3,Female,1,0,2,Manufacturing Director,1,10008,14,3,4,Month,Attrition,2
TRUE,0,40,40,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1361,1361,2,Male,,1,3,Laboratory Technician,2,2387,22,4,3,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1362,1362,1,Female,,1,4,Sales Executive,1,4639,16,3,4,Month,Retention,2
TRUE,0,48,48,45-55,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1363,1363,4,Male,,1,3,Manufacturing Director,4,7898,11,3,3,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1364,1364,3,Female,,1,4,Sales Representative,4,2534,14,3,2,Month,Retention,3
TRUE,0,51,51,45-55,No,,,,Current Employees,2.4,R & D,,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_1367,1367,4,Female,,1,2,Manufacturing Director,2,13142,16,3,2,Month,Retention,2
TRUE,0,18,18,< 25,No,,,,Current Employees,3.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1368,1368,4,Female,,1,3,Laboratory Technician,4,1611,15,3,3,Month,Retention,4
TRUE,0,35,35,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1369,1369,4,Female,,1,2,Laboratory Technician,4,5363,12,3,2,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1371,1371,4,Male,,1,1,Sales Executive,4,5071,20,4,2,Month,Retention,3
TRUE,0,55,55,45-55,Yes,0.000680272,1,1/16/2022,Attrited Employees,2.6,Sales,1/1/2022,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1372,1372,1,Male,1,0,4,Sales Executive,3,13695,17,3,3,Month,Attrition,2
TRUE,0,56,56,> 55,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1373,1373,4,Male,,1,3,Manufacturing Director,2,13402,12,3,1,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.4,R & D,,High School,Technical Degree,E D U C A T I O N,High School,1,E_1374,1374,1,Female,,1,2,Research Scientist,3,2029,20,4,3,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1375,1375,2,Female,,1,4,Healthcare Representative,3,6377,20,4,2,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1377,1377,2,Male,,1,3,Laboratory Technician,3,5429,13,3,1,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,4/13/2022,Attrited Employees,3.2,Sales,4/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1379,1379,3,Female,1,0,2,Sales Representative,4,2785,14,3,3,Month,Attrition,4
TRUE,0,35,35,35-44,Yes,0.000680272,1,11/28/2021,Attrited Employees,3,Sales,11/1/2021,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_1380,1380,4,Female,1,0,3,Sales Executive,3,4614,18,3,3,Month,Attrition,2
TRUE,0,38,38,35-44,No,,,,Current Employees,3.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1382,1382,4,Male,,1,4,Research Scientist,3,2610,11,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3.6,R & D,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_1383,1383,3,Female,,1,3,Healthcare Representative,4,6687,11,3,4,Month,Retention,4
TRUE,0,28,28,25-34,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1387,1387,3,Male,,1,2,Sales Executive,1,4724,11,3,3,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,12/10/2021,Attrited Employees,3.2,R & D,12/1/2021,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1389,1389,4,Male,1,0,3,Manufacturing Director,3,6179,15,3,4,Month,Attrition,2
TRUE,0,39,39,35-44,No,,,,Current Employees,3,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1390,1390,1,Male,,1,2,Sales Executive,4,6120,12,3,4,Month,Retention,4
TRUE,0,51,51,45-55,No,,,,Current Employees,2.4,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1391,1391,2,Male,,1,3,Sales Executive,2,10596,11,3,2,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1392,1392,4,Female,,1,3,Research Scientist,4,5467,14,3,1,Month,Retention,2
TRUE,0,37,37,35-44,No,,,,Current Employees,3.2,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1394,1394,3,Male,,1,3,Research Scientist,3,2996,15,3,4,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,2.8,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1395,1395,2,Male,,1,3,Sales Executive,4,9998,13,3,1,Month,Retention,4
TRUE,0,32,32,25-34,No,,,,Current Employees,2.2,Sales,,High School,Marketing,E D U C A T I O N,High School,1,E_1396,1396,3,Male,,1,3,Sales Executive,2,4078,13,3,1,Month,Retention,2
TRUE,0,39,39,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1397,1397,3,Male,,1,3,Healthcare Representative,3,10920,21,4,2,Month,Retention,3
TRUE,0,25,25,25-34,No,,,,Current Employees,2.4,Sales,,High School,Life Sciences,E D U C A T I O N,High School,1,E_1399,1399,1,Male,,1,4,Sales Executive,3,6232,11,3,2,Month,Retention,2
TRUE,0,52,52,45-55,No,,,,Current Employees,3,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1401,1401,4,Female,,1,4,Manufacturing Director,3,13247,11,3,2,Month,Retention,2
TRUE,0,43,43,35-44,No,,,,Current Employees,1.6,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1402,1402,1,Female,,1,2,Research Scientist,3,4081,14,3,1,Month,Retention,1
TRUE,0,27,27,25-34,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_1403,1403,4,Female,,1,2,Sales Executive,4,5769,11,3,4,Month,Retention,3
TRUE,0,27,27,25-34,Yes,0.000680272,1,10/4/2021,Attrited Employees,3.4,R & D,10/1/2021,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1405,1405,4,Female,1,0,3,Research Scientist,3,2394,13,3,4,Month,Attrition,3
TRUE,0,26,26,25-34,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_1407,1407,1,Male,,1,2,Research Scientist,4,3904,12,3,4,Month,Retention,3
TRUE,0,42,42,35-44,No,,,,Current Employees,2.6,HR,,Bachelor's Degree,Human Resources,E D U C A T I O N,Bachelor's Degree,1,E_1408,1408,3,Female,,1,3,Manager,1,16799,14,3,3,Month,Retention,3
TRUE,0,25,25,25-34,No,,,,Current Employees,2.8,HR,,Bachelor's Degree,Human Resources,E D U C A T I O N,Bachelor's Degree,1,E_1987,1987,3,Female,,1,3,Human Resources,2,2187,14,3,3,Month,Retention,3
TRUE,0,44,44,35-44,No,,,,Current Employees,2.8,HR,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1683,1683,3,Female,,1,3,Human Resources,4,3195,18,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,3.2,HR,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_2040,2040,3,Female,,1,3,Human Resources,4,8837,16,3,3,Month,Retention,3
TRUE,0,47,47,45-55,No,,,,Current Employees,3.2,HR,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1625,1625,4,Female,,1,3,Manager,3,19658,11,3,3,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,3.4,HR,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1461,1461,4,Female,,1,4,Human Resources,2,2109,18,3,4,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,2.4,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1502,1502,1,Female,,1,2,Laboratory Technician,2,3838,11,3,4,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1628,1628,1,Female,,1,2,Manufacturing Director,3,10435,13,3,4,Month,Retention,3
TRUE,0,43,43,35-44,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1866,1866,1,Female,,1,2,Manager,3,19392,13,3,4,Month,Retention,3
TRUE,0,49,49,45-55,No,,,,Current Employees,2.2,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1655,1655,1,Female,,1,3,Research Director,2,16413,16,3,2,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,2.6,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_1430,1430,1,Female,,1,3,Research Director,2,16422,11,3,3,Month,Retention,4
TRUE,0,37,37,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1411,1411,1,Female,,1,3,Laboratory Technician,3,3629,18,3,1,Month,Retention,3
TRUE,0,30,30,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1816,1816,1,Female,,1,3,Manufacturing Director,3,9667,14,3,2,Month,Retention,3
TRUE,0,47,47,45-55,No,,,,Current Employees,2.6,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1443,1443,1,Female,,1,3,Research Director,3,17169,19,3,2,Month,Retention,4
TRUE,0,54,54,45-55,No,,,,Current Employees,2.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1969,1969,1,Female,,1,3,Research Scientist,3,2897,11,3,3,Month,Retention,2
TRUE,0,35,35,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_1587,1587,1,Female,,1,3,Healthcare Representative,3,6142,16,3,3,Month,Retention,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1633,1633,1,Female,,1,3,Manufacturing Director,3,5042,13,3,4,Month,Retention,1
TRUE,0,51,51,45-55,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_1786,1786,1,Female,,1,3,Manager,3,13116,11,3,4,Month,Retention,3
TRUE,0,42,42,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_1480,1480,1,Female,,1,3,Laboratory Technician,4,3673,13,3,3,Month,Retention,3
TRUE,0,24,24,< 25,No,,,,Current Employees,2.8,R & D,,High School,Technical Degree,E D U C A T I O N,High School,1,E_1646,1646,1,Female,,1,3,Research Scientist,4,3760,13,3,3,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1916,1916,1,Female,,1,4,Laboratory Technician,3,3978,12,3,2,Month,Retention,2
TRUE,0,38,38,35-44,No,,,,Current Employees,2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_2015,2015,2,Female,,1,1,Research Director,3,13206,12,3,1,Month,Retention,3
TRUE,0,22,22,< 25,No,,,,Current Employees,2.2,R & D,,Associates Degree,Other,E D U C A T I O N,Associates Degree,1,E_1605,1605,2,Female,,1,2,Research Scientist,3,2814,14,3,2,Month,Retention,2
TRUE,0,26,26,25-34,No,,,,Current Employees,2.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1893,1893,2,Female,,1,2,Research Scientist,3,2933,13,3,3,Month,Retention,2
TRUE,0,34,34,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1701,1701,2,Female,,1,2,Research Scientist,4,2929,12,3,2,Month,Retention,3
TRUE,0,45,45,45-55,No,,,,Current Employees,2.8,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1888,1888,2,Female,,1,2,Manufacturing Director,4,5906,13,3,4,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,2.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_1724,1724,2,Female,,1,3,Manufacturing Director,1,6516,16,3,2,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1829,1829,2,Female,,1,3,Healthcare Representative,1,4448,12,3,2,Month,Retention,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2.4,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1651,1651,2,Female,,1,3,Healthcare Representative,1,8008,12,3,3,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,1.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1640,1640,2,Female,,1,3,Research Scientist,2,3936,11,3,1,Month,Retention,1
TRUE,0,39,39,35-44,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_1525,1525,2,Female,,1,3,Manufacturing Director,2,8376,18,3,4,Month,Retention,3
TRUE,0,18,18,< 25,No,,,,Current Employees,2.4,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1839,1839,2,Female,,1,3,Research Scientist,3,1514,16,3,3,Month,Retention,1
TRUE,0,47,47,45-55,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_1856,1856,2,Female,,1,3,Laboratory Technician,3,2105,12,3,3,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,2.6,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_2009,2009,2,Female,,1,3,Healthcare Representative,4,4878,13,3,1,Month,Retention,3
TRUE,0,44,44,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1608,1608,2,Female,,1,3,Research Director,4,19049,14,3,4,Month,Retention,2
TRUE,0,27,27,25-34,No,,,,Current Employees,2.6,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_1647,1647,2,Female,,1,4,Research Scientist,3,3517,17,3,1,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,3.4,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_1607,1607,2,Female,,1,4,Research Scientist,4,3312,17,3,4,Month,Retention,3
TRUE,0,45,45,45-55,No,,,,Current Employees,1.8,R & D,,Doctoral Degree,Medical,E D U C A T I O N,Doctoral Degree,1,E_1611,1611,3,Female,,1,1,Laboratory Technician,1,5769,14,3,1,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.2,R & D,,High School,Other,E D U C A T I O N,High School,1,E_1544,1544,3,Female,,1,1,Healthcare Representative,1,9715,13,3,3,Month,Retention,3
